"id","type","keyword","page","internal_link","title","category","address1","address2","postal_code","memo","site"
2713,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0316109053920558126439&recuid=A4SL5IRRUFXWQVTTYS4ODS55B3DOXIGOTQE4JKFOQK75V2QCAI&niceid=Korth-Peter-Dr-med-Facharzt-f%C3%BCr-Orthop%C3%A4die-Heidelberg-S%C3%BCdstadt-Rheinstr&buc=316&verlNr=123&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=12,Korth Peter Dr.med. Facharzt für Orthopädie,Fachärzte für Orthopädie,Rheinstr. 29,"Heidelberg, Südstadt","69126","69126 Heidelberg, Südstadt",https://www.dasoertliche.de
2714,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0759008150124483480123&recuid=6XNT3QEURWIJVKMBG5YX4NSQ4NJQ6JSDNT2DODKCHNA46AQ&niceid=Korting-Michael-Praxis-f%C3%BCr-Orthop%C3%A4die-u-Osteopathie-Werne-Markt&buc=759&verlNr=166&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=13,Korting Michael Praxis für Orthopädie u. Osteopathie,Sportmedizin,Markt 24,Werne,"59368","59368 Werne",https://www.dasoertliche.de
2715,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0285108742050559595641&recuid=UXVJD5YRKKQ5PC6LJBVFEK2MVV7QIVIEKOVUQTQ3EBUTUYVAAI&niceid=Krankengymn-Massage-Rom-Rabenau-Geilshausen-Neuer-Weg&buc=285&verlNr=123&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=14,Krankengymn. & Massage Rom,Krankengymnastik,Neuer Weg 1,"Rabenau, Geilshausen","35466","35466 Rabenau, Geilshausen",https://www.dasoertliche.de
2716,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0823103373466551472441&recuid=TBQUYF64VEVOUAHW7MM4EPU3R64FV4ST32LMSYHPE2FFZLUWAI&niceid=Krankengymnastik-Coumans-Gilching-R%C3%B6merstr&buc=823&verlNr=120&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=15,Krankengymnastik Coumans,Ernährungsberatung,Römerstr. 13,Gilching,"82205","82205 Gilching",https://www.dasoertliche.de
2717,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0186032817072550693769&recuid=KWME5H4BH3JSP6J3FDJDNVRNKAP6GH4WRLSQPXJXZAFPFGYC&niceid=Krankengymnastik-Herzog-Michael-Malsch-S%C3%A9zanner-Str&buc=186&verlNr=101&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=16,Krankengymnastik Herzog Michael,Krankengymnastik,Sézanner Str. 82,Malsch,"76316","76316 Malsch",https://www.dasoertliche.de
2718,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0285108739120559595641&recuid=2PSUMDTJ46XKDBF5KVVV2XKD3NXAOZTM65RTCITAKB5FXYAC&niceid=Krankengymnastik-M-Heinzmann-B-D%C3%B6rr-Gr%C3%BCnberg-Rosengasse&buc=285&verlNr=123&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=17,Krankengymnastik M. Heinzmann & B. Dörr,Krankengymnastik,Rosengasse 16,Grünberg,"35305","35305 Grünberg",https://www.dasoertliche.de
2719,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0285108738410559595641&recuid=4EQ2LDL22JVJGQEPZNJZS34H5GLW5JS6GMF66EFEMK7GSJAC&niceid=Krankengymnastik-Massage-Heilpraktiker-Chiropraktiker-Praxis-Ulmer-Rabenau-Odenhausen-Am-Bornweg&buc=285&verlNr=123&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=18,Krankengymnastik Massage Heilpraktiker Chiropraktiker Praxis Ulmer,Krankengymnastik,"Am Bornweg 9,","Rabenau, Odenhausen","35466","35466 Rabenau, Odenhausen",https://www.dasoertliche.de
2720,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0511906180595554582731&recuid=OZ4LX6ICF4ZQIGIYROWYTCMKPCFKRA6M2TTHTBNXUDZ2Z5P4OEBA&niceid=Krankengymnastik-Sperling-Stegemann-Neuenkirchen-Mesumer-Str&buc=511&verlNr=166&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=19,Krankengymnastik Sperling/Stegemann,Physikalische Therapie und Balneologie,Mesumer Str. 33,Neuenkirchen,"48485","48485 Neuenkirchen",https://www.dasoertliche.de
2721,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0795108792640559595666&recuid=2GYU62SE7X5KHUFEOFRQIUBDYYUW2UB2BBA3AEKHBZ4RMXK6X4BA&niceid=Kraus-Sanit%C3%A4tshaus-Zweibr%C3%BCcken-Hauptstr&buc=795&verlNr=123&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=20,Kraus Sanitätshaus,Orthopädietechnik,Hauptstr. 49,Zweibrücken,"66482","66482 Zweibrücken",https://www.dasoertliche.de
2722,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0061102931511551125744&recuid=TYPVWV2KFFKOY6XXVBRI2TX4T7DW772XBVUP4IU5AISQE&niceid=Kreiskrankenhaus-Bad-Reichenhall-Riedelstr&buc=61&verlNr=120&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=21,Kreiskrankenhaus,Krankenhäuser und Kliniken,Riedelstr. 5,Bad Reichenhall,"83435","83435 Bad Reichenhall",https://www.dasoertliche.de
2723,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0594011587525551558400&recuid=ZG5CIHUPQLY3XVN2P5HFYJY63AOQC5D4BXEH6FSRAYQPGAQ&niceid=Krosta-J%C3%B6rg-Recklinghausen-Stadtmitte-M%C3%BChlenstr&buc=594&verlNr=161&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=22,Krosta Jörg,Chirotherapie,Mühlenstr. 29,"Recklinghausen, Stadtmitte","45659","45659 Recklinghausen, Stadtmitte",https://www.dasoertliche.de
2724,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0505000859291499725187&recuid=5YOWIGLAEVLJY2E5QZBYWTOE4CSVH5SSVLXYMF6BESD5IAQ&niceid=Kruse-Birger-Dr-M%C3%BCnster-Centrum-Nordstr&buc=505&verlNr=166&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=23,Kruse Birger Dr.,Fachärzte für Orthopädie und Unfallchirurgie,Nordstr. 22,"Münster, Centrum","48149","48149 Münster, Centrum",https://www.dasoertliche.de
2725,Standardsuche,Sport Orthopädie,9,https://www.dasoertliche.de/?form_name=detail&id=0550935634907558126694&recuid=TC7QZ3DQWP2GJV7UMRPXKKR3RB6XA6KHGAEL4Q2QFUFACW32WYBA&niceid=K%C3%BChlmuss-Grabbe-GmbH-Oerlinghausen-Hauptstr&buc=550&verlNr=1132&kw=Sport Orthopädie&recFrom=201&pagePos=9&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=24,Kühlmuss & Grabbe GmbH,Sanitätsartikel und -bedarf,Hauptstr. 28,Oerlinghausen,"33813","33813 Oerlinghausen",https://www.dasoertliche.de
2726,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0166935634908558126300&recuid=PK7DDENWDP2YNVQWMK6TBC2TPYPJANWEAZ5WFFKLV4AK6R3YAI&niceid=K%C3%BChlmuss-Grabbe-GmbH-Detmold-Paulinenstr&buc=166&verlNr=1132&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=0,Kühlmuss & Grabbe GmbH,Sanitätsartikel und -bedarf,Paulinenstr. 99,Detmold,"32756","32756 Detmold",https://www.dasoertliche.de
2727,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0166935634910558126300&recuid=TZ6E2XIYCA3WEFHSUJM7E34RTKYSFWLW5QHH2QETNOUSBKLHPYBA&niceid=K%C3%BChlmuss-Grabbe-GmbH-Detmold-Innenstadt-Bismarckstr&buc=166&verlNr=1132&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=1,Kühlmuss & Grabbe GmbH,Sportanlagen,Bismarckstr. 19,"Detmold, Innenstadt","32756","32756 Detmold, Innenstadt",https://www.dasoertliche.de
2728,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0064935634911558126198&recuid=WHKVUWW52CPE3PO5BJ7ASQREWAKVA2QPNWYAUXQTPEPW4RFQAI&niceid=K%C3%BChlmuss-Grabbe-GmbH-Detmold-Innenstadt-Paulinenstr&buc=64&verlNr=1132&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=2,Kühlmuss & Grabbe GmbH *,Sanitätsartikel und -bedarf,Paulinenstr. 99,"Detmold, Innenstadt","32756","32756 Detmold, Innenstadt",https://www.dasoertliche.de
2729,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0303901671683550610397&recuid=WTAB3UZOWGF4DMWAIM3A4OZMXRIDQPYVNK5EGAT3CQPCC4NRAI&niceid=Kurt-Asik-Dr-med-Facharzt-f%C3%BCr-Orthop%C3%A4die-und-Spezielle-Orthop%C3%A4dische-Chirurgie-Hamm-Ostenallee&buc=303&verlNr=131&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=3,Kurt Asik Dr. med. Facharzt für Orthopädie und Spezielle Orthopädische Chirurgie,Akupunktur,Ostenallee 20,Hamm,"59063","59063 Hamm",https://www.dasoertliche.de
2730,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0627018573562536877014&recuid=ERKUOEZP3EPFCJ25V7U3LTOKG26KRCPH5US27FNM47NMVRBPAI&niceid=Kury-Dr-Kr%C3%BCger-u-Zimmermann-Dr-Salzgitter-Lebenstedt-Chemnitzer-Str&buc=627&verlNr=147&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=4,"Kury Dr. , Krüger u. Zimmermann Dr.",Orthopädische Rheumatologie,Chemnitzer Str. 78,"Salzgitter, Lebenstedt","38226","38226 Salzgitter, Lebenstedt",https://www.dasoertliche.de
2731,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=2246044935983552605476&recuid=HYUXNAHBUJSV6RCOQ3YP5K4GP6C3J37KQAYINSGA7G4LXWQZAI&niceid=Lampe-Uwe-Dr-FA-f%C3%BCr-Orthop%C3%A4die-K%C3%B6ln-Neustadt-Nord-Antwerpener-Str&buc=2246&verlNr=128&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=5,Lampe Uwe Dr. FA für Orthopädie,Fachärzte für Orthopädie,Antwerpener Str. 6,"Köln, Neustadt-Nord","50672","50672 Köln, Neustadt-Nord",https://www.dasoertliche.de
2732,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0175935553362551387214&recuid=6KD4NANHVPFZH2MVKUGEURQI64EEES3YF36FKQAICRWWECPRAI&niceid=Lang-Dinslaken-Innenstadt-Wilhelm-Lantermann-Str&buc=175&verlNr=161&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=6,Lang,Rehabilitationswesen,Wilhelm-Lantermann-Str. 41,"Dinslaken, Innenstadt","46535","46535 Dinslaken, Innenstadt",https://www.dasoertliche.de
2733,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0256000344560553372890&recuid=J2DDS4HO3HFC72BJO3GTXGB7JFB6S2XGGFHXNDJ3QQOHIAQ&niceid=Lange-H-Winkelmann-P-Dres-Orthop%C3%A4dische-Gemeinschaftspraxis-Gelsenkirchen-Buer-Hochstr&buc=256&verlNr=161&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=7,"Lange H. , Winkelmann P. Dres. Orthopädische Gemeinschaftspraxis",Fachärzte für Orthopädie und Unfallchirurgie,Hochstr. 66,"Gelsenkirchen, Buer","45894","45894 Gelsenkirchen, Buer",https://www.dasoertliche.de
2734,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0270906346387554582496&recuid=GXSYA2DKVKUVBDCXO2RH5LYUGJC44A4P66THVC2ZRF2NHYIC&niceid=Leib-Sabine-Dr-Fach%C3%A4rztin-f%C3%BCr-Orthop%C3%A4die-Sportmedizin-Chirotherapie-G%C3%B6ttingen-Nikolausberger-Weg&buc=270&verlNr=166&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=8,Leib Sabine Dr. Fachärztin für Orthopädie Sportmedizin Chirotherapie,Fachärzte für Orthopädie und Unfallchirurgie,Nikolausberger Weg 34,Göttingen,"37073","37073 Göttingen",https://www.dasoertliche.de
2735,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0822101936563542663626&recuid=S4IHD3AU3ROPE6PDUMCPAX7GQDZAZ4T2CES5CZHPBQVAE&niceid=Leitner-Alfred-Dr-med-Engelsberg-Raiffeisenplatz&buc=822&verlNr=120&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=9,Leitner Alfred Dr.med.,Fachärzte für Allgemeinmedizin,Raiffeisenplatz 5,Engelsberg,"84549","84549 Engelsberg",https://www.dasoertliche.de
2736,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0607300198710555532828&recuid=7BPXJGMKYAJZ2MM75E5PSV4J5GGEZGBYJVQK2GF6NHVBYVIC&niceid=Lengsfeld-M-Prof-Dr-med-Facharzt-f%C3%BCr-Orthop%C3%A4die-R%C3%BCdesheim-Eibinger-Str&buc=607&verlNr=117&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=10,Lengsfeld M. Prof.Dr.med. Facharzt für Orthopädie,Fachärzte für Orthopädie und Unfallchirurgie,Eibinger Str. 9,Rüdesheim,"65385","65385 Rüdesheim",https://www.dasoertliche.de
2737,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0303901675780548277345&recuid=JTQXRYVPA2WSLDZIMXXC7QYNIQEKADHH6PEDP52BSJ2P3ZAC&niceid=Lindemann-H-H-Dr-med-Arzt-f%C3%BCr-Orthop%C3%A4die-Chirotherapie-und-Sportmedizin-Hamm-Mitte-Werler-Str&buc=303&verlNr=131&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=11,Lindemann H. H. Dr.med. Arzt für Orthopädie Chirotherapie und Sportmedizin,Fachärzte für Orthopädie und Unfallchirurgie,Werler Str. 146,"Hamm, Mitte","59063","59063 Hamm, Mitte",https://www.dasoertliche.de
2738,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0411901707781553634640&recuid=IXSXHXGCXKUSZCZ7MDEWB7Y3JZI2SYP3APK6JQBV5YDKUOHD4IBA&niceid=Linzmeier-Horst-Dr-med-Facharzt-f%C3%BCr-Orthop%C3%A4die-Allgemeinmedizin-Konstanz-Petershausen-Wollmatinger-Str&buc=411&verlNr=1122&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=12,Linzmeier Horst Dr. med. Facharzt für Orthopädie + Allgemeinmedizin,Fachärzte für Orthopädie und Unfallchirurgie,Wollmatinger Str. 106,"Konstanz, Petershausen","78467","78467 Konstanz, Petershausen",https://www.dasoertliche.de
2739,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0686103073419490215844&recuid=AX4YFOSZAW2GJEDAOKQED4QCCZU4K7PEIYFXLCS444YJ4YIJAI&niceid=Maier-Markus-Prof-Dr-med-Orthop%C3%A4de-Starnberg-Ferdinand-Maria-Str&buc=686&verlNr=120&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=13,Maier Markus Prof. Dr. med. Orthopäde,Fachärzte für Orthopädie und Unfallchirurgie,Ferdinand-Maria-Str. 6,Starnberg,"82319","82319 Starnberg",https://www.dasoertliche.de
2740,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0505001202177532381189&recuid=AEVWLDLQGZTGAWLQVKSYBIXSB7P2BFNNHGANX4HBTMIQE&niceid=Marquardt-Bj%C3%B6rn-Dr-med-u-Groning-Nolte-Chr-Dr-med-u-B%C3%B6ckelmann-Dr-med-Orthop%C3%A4dische-Praxisklinik-M%C3%BCnster-Centrum-Hohenzollernring&buc=505&verlNr=166&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=14,Marquardt Björn Dr.med. u. Groning-Nolte Chr. Dr.med. u. Böckelmann Dr.med. Orthopädische Praxisklinik,Akupunktur,Hohenzollernring 59,"Münster, Centrum","48145","48145 Münster, Centrum",https://www.dasoertliche.de
2741,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=2239120443384552605163&recuid=CB732TLTXUZHCDLEQ6PZLP7KKHY7N4H3P32MXP6IWBCQE&niceid=Martin-Luther-Krankenhaus&buc=2239&verlNr=1126&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=15,Martin-Luther-Krankenhaus,Krankenhäuser und Kliniken,"",,,,https://www.dasoertliche.de
2742,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0171548533229559248897&recuid=2CBLLWNZUPH3D5VEN4JVSWD52QMG6FALFHPCG3AWBNIVIB6TAI&niceid=Matthias-Hartmann-Orthop%C3%A4die-und-Sport-GmbH-Eschenburg-Schelde-Lahn-Str&buc=171&verlNr=171&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=16,Matthias Hartmann Orthopädie und Sport GmbH *,Fachärzte für Orthopädie,Schelde-Lahn-Str. 20,Eschenburg,"35713","35713 Eschenburg",https://www.dasoertliche.de
2743,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0171548533234559248897&recuid=GDI6MOPKIOOFDJKEEPZQVOBOGRFY6R7LPI7GVRTI5MBLIVBTAI&niceid=Matthias-Hartmann-Orthop%C3%A4die-und-Sport-GmbH-Eschenburg-Schelde-Lahn-Str&buc=171&verlNr=171&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=17,Matthias Hartmann Orthopädie und Sport GmbH,Fachärzte für Orthopädie,Schelde-Lahn-Str. 20,Eschenburg,"35713","35713 Eschenburg",https://www.dasoertliche.de
2744,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0171548533238559248897&recuid=LU2QEVAOFZ4DYQJJYOPO5VOKLGX6FI4GTZJYNK4MQ3TNTMC6AI&niceid=Matthias-Hartmann-Orthop%C3%A4die-und-Sport-GmbH-Eschenburg-Schelde-Lahn-Str&buc=171&verlNr=171&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=18,Matthias Hartmann Orthopädie und Sport GmbH *,Fachärzte für Orthopädie,Schelde-Lahn-Str. 20,Eschenburg,"35713","35713 Eschenburg",https://www.dasoertliche.de
2745,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0171548533235559248897&recuid=M3OCUTTHV2IQPKASF6SQP3RDMJNPOSNPNNTS7EDFXUH6EWLFAI&niceid=Matthias-Hartmann-Orthop%C3%A4die-und-Sport-GmbH-Dillenburg-Frohnhausen-Auf-der-Langaar&buc=171&verlNr=171&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=19,Matthias Hartmann Orthopädie und Sport GmbH *,Fachärzte für Orthopädie,Auf der Langaar 9,Dillenburg-Frohnhausen,"35684","35684 Dillenburg-Frohnhausen",https://www.dasoertliche.de
2746,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0171548533239559248897&recuid=XIPOREVFOJJ5W2WO5F44KMXBX2MCXC3TVG55KBUKMHGT5G5ZAI&niceid=Matthias-Hartmann-Orthop%C3%A4die-und-Sport-GmbH-Dillenburg-Frohnhausen-Auf-der-Langaar&buc=171&verlNr=171&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=20,Matthias Hartmann Orthopädie und Sport GmbH,Fachärzte für Orthopädie,Auf der Langaar 9,Dillenburg-Frohnhausen,"35684","35684 Dillenburg-Frohnhausen",https://www.dasoertliche.de
2747,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0695006271535521667899&recuid=DK3PR3IJJ75XXQ3JDGVF5FRLBZZJOBG3US2XFTSHYYFLNOQC&niceid=Maus-Reiner-Orthop%C3%A4die-und-Sport-Sulzbach-Saar-H%C3%BChnerfeld-Gr%C3%BChlingstr&buc=695&verlNr=153&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=21,Maus Reiner Orthopädie und Sport,Orthopädietechnik,Grühlingstr. 60,"Sulzbach/Saar, Hühnerfeld","66280","66280 Sulzbach/Saar, Hühnerfeld",https://www.dasoertliche.de
2748,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0177213861186543011022&recuid=YXO7AOLVUWIIJBMMD4PU4U2JYAQSESZQMTCBK7QWNVUB6T6GAI&niceid=MAXIMILIUM-Donauw%C3%B6rth-Kapellstr&buc=177&verlNr=106&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=22,MAXIMILIUM,Fachärzte für Allgemeinmedizin,Kapellstr. 42,Donauwörth,"86609","86609 Donauwörth",https://www.dasoertliche.de
2749,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0457935618082558472265&recuid=SSX63Q6GD7BPDS5UBUKHG3AGTFXCWBDPPACK4NQDGALUKBQ3U4BA&niceid=med-n-well-Therapie-Sportzentrum-im-Heilbad-Hoheneck-Ludwigsburg-Hoheneck-Uferstr&buc=457&verlNr=1133&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=23,med 'n' well Therapie + Sportzentrum im Heilbad Hoheneck,Physiotherapie,Uferstr. 50,"Ludwigsburg, Hoheneck","71642","71642 Ludwigsburg, Hoheneck",https://www.dasoertliche.de
2750,Standardsuche,Sport Orthopädie,10,https://www.dasoertliche.de/?form_name=detail&id=0457935618084558472265&recuid=VC6P576VEPI43WEIDAUGAUAVUV6ROF2TNM4L2DAQBQCHSFJHWQBA&niceid=med-n-well-Therapie-Sportzentrum-im-Heilbad-Hoheneck-Ludwigsburg-Hoheneck-Uferstr&buc=457&verlNr=1133&kw=Sport Orthopädie&recFrom=226&pagePos=10&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=24,med 'n' well Therapie + Sportzentrum im Heilbad Hoheneck *,Physiotherapie,Uferstr. 50,"Ludwigsburg, Hoheneck","71642","71642 Ludwigsburg, Hoheneck",https://www.dasoertliche.de
2751,Standardsuche,Sport Orthopädie,11,https://www.dasoertliche.de/?form_name=detail&id=0457935618086558472265&recuid=BBOR6XZUQMYG2OJI7OEID4HUAWOLP5XTRKMFZLXRVTS5T5EHKUBA&niceid=med-n-well-Therapie-Sportzentrum-im-Heilbad-Hoheneck-Ludwigsburg-Hoheneck-Uferstr&buc=457&verlNr=1133&kw=Sport Orthopädie&recFrom=251&pagePos=11&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=0,med 'n' well Therapie + Sportzentrum im Heilbad Hoheneck *,Physiotherapie,Uferstr. 50,"Ludwigsburg, Hoheneck","71642","71642 Ludwigsburg, Hoheneck",https://www.dasoertliche.de
2752,Standardsuche,Sport Orthopädie,11,https://www.dasoertliche.de/?form_name=detail&id=0858935618089558472687&recuid=R4WG5WCFARA6USFPQVNZS26TS7WTBB3U7MPS2JWALHUHBJYQEMBA&niceid=med-n-well-Therapie-Sportzentrum-im-Heilbad-Hoheneck-Ludwigsburg-Hoheneck-Uferstr&buc=858&verlNr=1133&kw=Sport Orthopädie&recFrom=251&pagePos=11&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=1,med 'n' well Therapie + Sportzentrum im Heilbad Hoheneck *,Physiotherapie,Uferstr. 50,"Ludwigsburg, Hoheneck","71642","71642 Ludwigsburg, Hoheneck",https://www.dasoertliche.de
2753,Standardsuche,Sport Orthopädie,11,https://www.dasoertliche.de/?form_name=detail&id=0696901709415558383660&recuid=NXEWHM56YKCARLIEF2YRT6LNPFDLG56D3OFFL4KZRALMHRIC&niceid=Medizinisches-Versorgungszentrum-Hochsauerland-Dr-J-Jabsen-Dr-S-Bornemann-Sundern-Sauerland-Hauptstr&buc=696&verlNr=131&kw=Sport Orthopädie&recFrom=251&pagePos=11&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=2,Medizinisches Versorgungszentrum Hochsauerland Dr. J. Jabsen / Dr. S. Bornemann,Akupunktur,Hauptstr. 154,Sundern (Sauerland),"59846","59846 Sundern (Sauerland)",https://www.dasoertliche.de
2754,Standardsuche,Sport Orthopädie,11,https://www.dasoertliche.de/?form_name=detail&id=1087019112646552604735&recuid=N23JK6UBWH5QXRAPODPTXVLHOF76S3VKBZXXBS2OTVUI2EL5AI&niceid=Meraner-Ralf-Dr-med-Facharzt-f%C3%BCr-Orthop%C3%A4die-und-Unfallchirurgie-Wolfsburg-Detmeroder-Markt&buc=1087&verlNr=241&kw=Sport Orthopädie&recFrom=251&pagePos=11&lastFormName=search_nat&buab=71100098&zvo_ok=1&hitno=3,Meraner Ralf Dr. med. Facharzt für Orthopädie und Unfallchirurgie *,Sportmedizin,Detmeroder Markt 10,Wolfsburg,"38444","38444 Wolfsburg",https://www.dasoertliche.de
